addr,code,latitude,longitude,name,type
광주광역시 동구 갈마로 46 (산수동),36805386,35.1614951,126.9354801,전일약국,01
전남 신안군 하의면 곰실길 11-35,7038200027,34.6083854,126.0380285,남신안농협하나로마트,03
충북 청주시 청원구 북이면 내추옥수 43-6,3018205087,,,내수농협 북이지점,03
전라북도 전주시 덕진구 벚꽃로 54 (진북동),35822023,35.8289919,127.1354771,진북녹십자약국,01
전남 화순군 화순읍 광덕리 300번지,8678200296,35.0586095,126.9915377,화순축협하나로마트중앙점,03
서울특별시 은평구 연서로 73 (역촌동),12850900,37.6056592,126.9150808,곰약국,01
경기도 광명시 일직로 17 롯데아울렛 3층 (일직동),41846222,37.424311,126.8827799,팜프라자약국,01
충북 증평군 증평읍 광장로 27,3158200266,36.7904051,127.5792494,증평농협하나로마트본점,03
울산광역시 남구 대학로33번길 17 (무거동),38823713,35.5397,129.2544,한창약국,01
경기도 광주시 순암로 360 (중대동),31848281,37.4049828,127.2135919,참행복한약국,01
"경기도 안양시 만안구 태평로52번길 47 103호 (안양동, 덕천디스퀘어)",41816480,37.3963921,126.9315828,덕천태평양약국,01
경남 창원시 의창구 대산면 우암리 305,6098203528,35.3361213,128.7286274,창원대산농협하나로마트우암점,03
부산광역시 사하구 낙동대로 541 2층 (하단동),21842434,35.1122876,128.9641894,스타약국,01
경남 남해군 삼동면 동천리 1023-1번지,6148202633,34.8074789,128.0347384,동남해농협하나로마트동천점,03
경기도 고양시 덕양구 서정마을로 5 104호 (행신동),41812221,37.6183805,126.8469766,서정약국,01
경기도 광명시 범안로 1045 1층 102호 (하안동),31899277,37.4624434,126.878859,광명하나약국,01
인천광역시 부평구 경원대로 1286 (부평동),31854478,37.490419,126.7118696,부평그랜드약국,01
"부산광역시 서구 충무대로 201-1, (남부민동)",21825203,35.088664,129.0241798,해성약국,01
대구광역시 중구 달구벌대로 1993 (대신동),37835441,35.8650823,128.5819758,손&주약국,01
서울특별시 서초구 신반포로 194 서울고속버스터미널 본관동1층 쇼케이스1호 (반포동),12817732,37.50568,127.0058468,고속터미널약국,01
서울특별시 강남구 테헤란로 105 1층 (역삼동),12861898,37.498646,127.0285428,에이타워약국,01
"경기도 의정부시 신흥로 81 105호 (호원동, 쌍용스윗닷홈)",41832302,37.723224,127.0437325,세계로약국,01
"서울특별시 노원구 섬밭로 134 114동 105-5호 (공릉동, 풍림아파트)",12860905,37.6284968,127.0693483,햇살약국,01
충남 연기군 조치원읍 신흥리 172-4,3078209965,36.5927123,127.2870123,조치원농협하나로마트신흥점,03
경기도 고양시 일산동구 일산로 214 화성프라자 1층 101호 (마두동),41841832,37.6554959,126.7898653,제일약국,01
경기도 양평군 양서면 양수로155번길 9,41801113,37.5437524,127.3185723,용한약국,01
서울특별시 은평구 갈현로 87 (역촌동),11849681,37.6057304,126.9103805,메디팜새경약국,01
"경기도 평택시 중앙로 335 103호,104호 (비전동, 벽산아파트상가)",31847544,36.9919827,127.1197515,삼성약국,01
경상북도 안동시 태사2길 50 (북문동),37839951,36.5675639,128.731693,중앙약국,01
충청남도 공주시 번영1로 129 (신관동),34842209,36.4746545,127.1419573,온담약국,01
서울특별시 중랑구 동일로 634 덕천빌딩 (면목동),12831867,37.5870558,127.0802075,밝은온누리약국,01
경상북도 경주시 원화로 302 (성동동),37830899,35.8475478,129.2175108,신혜약국,01
대구광역시 북구 원대로 76 (고성동3가),37828916,35.884229,128.5819774,무림약국,01
경기도 안산시 상록구 부곡로 128 1층 (부곡동),31885390,37.333163,126.8638099,정민약국,01
"광주광역시 북구 설죽로 289-5, (용봉동)",36819468,35.1854058,126.8978365,용봉금호약국,01
"서울특별시 강서구 등촌로 183 1층 (등촌동, 세스빌딩)",11808543,37.5462518,126.862271,우림약국,01
광주광역시 광산구 신창로 46 1층 (신창동),36816060,35.1894106,126.837255,건강우리약국,01
경상남도 통영시 중앙로 153 (중앙동),38813963,34.8453184,128.4234326,시민약국,01
"경기도 수원시 권선구 동수원로145번길 73 114호 (권선동, 수원아이파크시티3단지상가)",41829603,37.2430321,127.0262399,온정약국,01
경기도 수원시 장안구 경수대로 900 (조원동),31835741,37.300423,127.0113468,지예약국,01
"경기도 고양시 덕양구 화신로 273 101,102호 (화정동, 명지프라자)",31818943,37.6305805,126.8308466,다인온누리약국,01
"서울특별시 서초구 방배로 32 2층 2호 (방배동, 방배쇼핑센터)",12844152,37.4778415,127.0003899,비타민약국,01
경기도 수원시 팔달구 일월로22번길 7 1층 (화서동),31870155,37.285683,126.9802581,아름다운약국,01
충청남도 천안시 서북구 불당25로 208 111호 (불당동),34842993,36.8196137,127.1094296,아이행복약국,01
울산광역시 울주군 온산읍 덕신로 259 1층,38840928,35.4338375,129.3098323,건강드림약국,01
전남 장흥군 용산면 용안로 11,4148200296,34.615864,126.9150091,용산농협하나로마트,03
서울특별시 중랑구 봉우재로43길 24 (상봉동),11840803,37.5947312,127.0900544,믿음약국,01
충남 아산시 탕정면 탕정면로 201 (탕정농협) .,7108200030,36.8078112,127.0732693,탕정농협 하나로마트,03
"경상남도 함안군 가야읍 함마대로 1636-16, 1층 (함안버스터미널)",38803003,35.2792453,128.4089105,주차장약국,01
경상북도 경산시 대학로 11 101호 (중산동),37851519,35.8353411,128.7240208,365약국,01
경기도 수원시 권선구 금호로 213 (구운동),31809065,37.2753253,126.9734144,링컨약국,01
"서울특별시 강서구 양천로57길 10-20, (가양동, 이스타빌 1차)",11871229,37.5626487,126.8531216,서연약국,01
전라북도 전주시 완산구 팔달로 196 (경원동3가),35800666,35.8198718,127.1466655,고려약국,01
대전광역시 유성구 은구비남로 37 (지족동),34818073,36.3723715,127.3198251,메디팜조은약국,01
전북 김제시 공덕면 마현리 754-4,4058200083,35.8907973,126.9128033,공덕농협하나로마트,03
"광주광역시 광산구 장신로 82 106호 (장덕동, 보강빌딩)",36827851,35.1904468,126.8187481,동민약국,01
"경상남도 창원시 의창구 대봉로 24 (봉림동, 애플상가 105호)",38830566,35.2513136,128.6672878,조아약국,01
전북 무주군 무풍면 현내로 230,4068301331,35.969118,127.850613,무주무풍우체국,02
경기도 수원시 팔달구 매산로 18 (매산로1가),31809812,37.2673159,127.0035074,한빛약국,01
"대구광역시 수성구 동대구로 401 (범어동, 삼성화재빌딩 1층) ",5028304562,35.8663154,128.6262375,대구범어3동우체국,02
부산광역시 기장군 정관읍 정관로 581 109호,21836761,35.3212388,129.1775237,테라스약국,01
강원도 태백시 황지로 205 (황지동),32809760,37.1758366,128.9881819,태백산약국,01
서울특별시 강동구 성안로 156 (길동),12813966,37.5368812,127.1354283,참좋은온누리약국,01
서울특별시 동대문구 약령시로 133 1층 (청량리동),12844535,37.5833919,127.0447608,우리보강약국,01
경기도 양주시 회정로 134 (덕정동),41826949,37.8371569,127.0684721,중앙약국,01
인천 옹진군 북도면 시도로 59 인천옹진농협 시도지점,1218206893,37.5314784,126.4304616,인천옹진농협하나로마트시도점,03
"경기도 양주시 삼숭로38번길 80 3층 2313호 (삼숭동, 양주자이프라자)",41830008,37.7960647,127.105807,우리약국,01
서울특별시 은평구 증산로15길 6 (신사동),12805114,37.5889596,126.912327,은평프라자약국,01
경북 경주시 보문로 455 하나로마트,7698200139,35.8426555,129.2895518,불국사농협하나로마트연수원점,03
서울특별시 강서구 방화동로16길 32 (방화동),11808918,37.5715205,126.8125932,온누리성원약국,01
서울특별시 은평구 은평로9길 13 103호 (응암동),11843241,37.601428,126.921243,청우약국,01
부산광역시 동구 망양로 831 (수정동),21800685,35.1356104,129.0453176,구세약국,01
서울특별시 구로구 서해안로 2338 (오류동),12864269,37.4934967,126.8441772,구로미소약국,01
서울특별시 금천구 가산로 111 (가산동),11814829,37.4756322,126.8929356,천수온누리약국,01
"서울특별시 중구 필동로 14 103호 (필동2가, 대평빌딩)",12833851,37.5603584,126.9959314,필약국,01
"대구광역시 남구 봉덕로 100-1, (봉덕동)",37821245,35.8443383,128.6015521,보건약국,01
경기도 파주시 법원읍 사임당로 835,31843077,37.8493841,126.8735919,중앙약국,01
경기도 수원시 권선구 경수대로 373 1층 (권선동),41830849,37.2598497,127.0233501,오가네약국,01
서울특별시 성동구 독서당로 302 3층 (금호동4가),11891114,37.5476208,127.0227221,더힘찬약국,01
"경상남도 김해시 분성로727번길 8-23, 1층 (지내동, 신풍빌딩)",38833808,35.2304762,128.9224799,청담약국,01
"경기도 안양시 동안구 관악대로106번길 72 105호 (비산동, 롯데낙천대상가)",31887953,37.398325,126.9400623,롯데온누리약국,01
광주광역시 서구 상무민주로 97 1층 (쌍촌동),36835838,35.1591644,126.8591295,상무종로약국,01
"서울특별시 강남구 언주로 601 파크랜드빌딩 지하1층 4,5호 (논현동)",11845821,37.5088657,127.0377994,늘푸른약국,01
경기도 광주시 중앙로 97 (역동),41843681,37.4084831,127.258701,밝은약국,01
"서울특별시 구로구 경인로53길 15 (구로동, 중앙유통단지)",11875011,37.5009708,126.8746491,뿌리약국,01
경상남도 통영시 중앙로 303 (북신동),38826101,34.8574176,128.4282053,한사랑약국,01
"서울특별시 성북구 서경로 27 1층 (정릉동, 예닮빌딩)",11875828,37.6062227,127.0148543,다정약국,01
"경기도 안산시 단원구 광덕2로 185 101호 (고잔동, 금성센터빌딩)",41834011,37.3099172,126.8313618,희망약국,01
충청남도 천안시 동남구 순천향4길 54 2동 1층 (봉명동),34842373,36.8026976,127.1369063,대학하나로약국,01
"인천광역시 남동구 백범로 204 (만수동, 1층일부)",31898033,37.4597471,126.72673,소명약국,01
전라남도 무안군 삼향읍 후광대로 242 전남개발공사 지하1층 102호,36834874,34.813971,126.4581263,남악다나약국,01
대구광역시 달서구 월배로 100 (진천동),37847457,35.8140634,128.5255054,손주약국,01
경기도 의정부시 태평로 83 1층 (의정부동),31856527,37.739938,127.0514078,대일약국,01
경상남도 진주시 진주대로 880 1층 (칠암동),38815095,35.1791744,128.0913465,화타팜덕인약국,01
제주특별자치도 제주시 신대로14길 56 (연동),39801535,33.4879763,126.4904517,에이스팜플러스약국,01
"서울특별시 성북구 동소문로 34 1층 (동소문동3가, 연진빌딩)",11887800,37.5898252,127.0098925,W스토어 참좋은약국,01
대구광역시 중구 동덕로30길 35 (동인동2가),37845012,35.867052,128.605733,경북제일약국,01
서울특별시 관악구 난곡로 305 (신림동),12836478,37.4812445,126.9143611,태연약국,01
"서울특별시 송파구 올림픽로 240 (잠실동, 웰빌센타동 A-104호)",12850381,37.5110794,127.0981638,키즈플러스약국,01
"서울특별시 송파구 강동대로 71 1층 (풍납동, 신흥빌딩)",12854531,37.5268302,127.1154629,새하나약국,01
"경기도 하남시 미사강변대로 76 1층 107,108호 (풍산동, 미사베스트프라자)",41840399,37.5566395,127.187643,365봄약국,01
부산광역시 부산진구 가야대로 451 개금메디칼빌딩 1층 (개금동),21840041,35.1535564,129.0216128,수민약국,01
"경상남도 창원시 의창구 소계로 81 (소계동, 창원황약국)",38804581,35.2566052,128.5994173,창원황약국,01
충청북도 청주시 상당구 청남로 2197 1층 (석교동),33805989,36.6278353,127.4907626,해맑은미소약국,01
부산광역시 부산진구 새싹로 158 (연지동),21812900,35.1703204,129.0502051,은아약국,01
충청북도 음성군 삼성면 덕정로 64,33807655,37.0199368,127.4988115,종로약국,01
서울특별시 영등포구 여의대로 24 전국경제인연합회회관 지하1층 114-2호 (여의도동),11827220,37.5221784,126.919944,성우약국,01
"경기도 성남시 분당구 성남대로 170 303호 (금곡동, 한국프라자)",41814037,37.3511826,127.1095077,보람온누리약국,01
서울특별시 강남구 테헤란로 222 도원빌딩 지하1층 일부 (역삼동),12864463,37.5016641,127.040788,행복한약국,01
서울특별시 성북구 보국문로 53 (정릉동),11886960,37.6092687,127.0094979,멜론약국,01
경기도 안성시 중앙로 378 (서인동),31891071,37.0075612,127.2687644,사랑약국,01
울산 울주군 언양읍 남부리137-31,6108209949,35.5641567,129.1259534,언양농협하나로마트본점,03
서울특별시 용산구 백범로 285 (효창동),11883332,37.5395912,126.9610873,신효창프라자약국,01
경기 이천시 신둔면 경충대로 3152-14 ,1268305009,37.3082018,127.4032,신둔우체국,02
부산광역시 부산진구 동평로 102 (당감동),21822662,35.1655413,129.0406338,대명약국,01
"인천광역시 서구 청라커낼로260번길 11 진성프라자 105호 일부, 106호 (청라동)",41843878,37.532087,126.6457125,두리약국,01
충청북도 진천군 덕산읍 시가로 24  105호,33817693,36.9031975,127.534525,에스알 스타약국,01
인천광역시 중구 하늘달빛로 94 113호 (중산동),41825748,37.4873118,126.5574604,영종길온누리약국,01
경기도 시흥시 복지로 75 1층 (대야동),31871631,37.4461052,126.7904261,늘푸른온누리약국,01
"전라북도 군산시 월명로 144 (수송동, 은혜산부인과)",35819758,35.9564991,126.7166982,아이사랑약국,01
경상북도 영주시 단산면 아호로 31 ,5128300369,36.9501144,128.6182922,영주단산우체국,02
충청북도 청주시 서원구 사직대로 115 (사창동),33806454,36.6352172,127.4604157,재미슨약국,01
전라북도 익산시 동서로 222 (남중동),35813181,35.9532972,126.9585716,희망약국,01
대구광역시 달서구 달구벌대로 1577 (죽전동),37838881,35.8512861,128.539041,죽전해맑은약국,01
"경기도 남양주시 순화궁로 167 3층 (별내동, 이마트)",41816951,37.6428209,127.1260036,별내대학약국,01
경기도 양주시 독바위로 5 1층 일부 (덕정동),31898220,37.8410156,127.0629881,성모약국,01
"충청북도 청주시 서원구 사직대로 279-1, (사직동)",33813736,36.6361379,127.4783006,서울약국,01
경기도 이천시 서희로 57 (창전동),31897100,37.2807106,127.4426737,보림약국,01
경기도 고양시 덕양구 동세로 19 아카메디 105호 (동산동),41844581,37.6445654,126.8863524,1004 약국,01
충남 천안시 동남구 수신면 수신로 445,3128300643,36.7316351,127.2823278,수신우체국,02
"경상북도 경주시 화랑로 93-2, (동부동)",37844342,35.844744,129.2111649,장미약국,01
"광주광역시 남구 구성로 46-1, (월산동)",36803243,35.1514037,126.901829,서강약국,01
"경상남도 남해군 창선면 창선로 68-1,",38836327,34.8552777,128.0135003,창선약국,01
서울특별시 강북구 수유로 83 (수유동),11816899,37.6363726,127.022781,수유동약국,01
경상북도 의성군 의성읍 북부길 1 (연합약국),37845659,36.3565466,128.6937373,연합약국,01
경기도 광주시 초월읍 현산로 90,41801229,37.3954084,127.2916011,바다약국,01
경기도 양평군 양평읍 마유산로 23,31888445,37.4968193,127.4872454,태안약국,01
"인천광역시 부평구 마장로 287 1층 (산곡동, 한양프라자)",41848365,37.5036343,126.7019139,맑은샘약국,01
"제주특별자치도 제주시 신광로 105, 1층 (연동, 연동하늘그린)",39805158,33.482605,126.490013,동인한약국,01
"서울특별시 노원구 한글비석로20길 23-1, 1층 (중계동)",12861651,37.6602789,127.0736951,상계1번약국,01
서울특별시 종로구 종로51나길 2 (창신동),11832878,37.5726665,127.0122924,대경약국,01
전라북도 전주시 덕진구 쪽구름로 74 (동산동),35815973,35.871963,127.0764995,동산참조은약국,01
경기도 구리시 건원대로 47 (인창동),41802349,37.6052186,127.1395516,동문약국,01
서울특별시 광진구 뚝섬로27길 65 (자양동),12868795,37.5387153,127.0667312,세영약국,01
"충청남도 천안시 동남구 일봉로 8 (신방동, 학산빌딩)",34805419,36.7933252,127.1293849,대성약국,01
"대전광역시 유성구 은구비로 18 1층 112호 (지족동, 가나파로스빌1)",34830758,36.3757237,127.3169375,늘푸른약국,01
경상남도 김해시 분성로 208 (외동),38827239,35.2302022,128.8696365,큰드림약국,01
인천광역시 부평구 굴포로 42 (갈산동),31804055,37.5115888,126.7257503,차승은약국,01
부산광역시 연제구 과정로 288 (연산동),21825874,35.1885115,129.0960275,아람약국,01
전라북도 전주시 완산구 솟대로 11 (삼천동1가),35820616,35.794998,127.1259693,동의보감한약국,01
대구광역시 달서구 와룡로 46 (본동),37835904,35.8365245,128.5372392,보람약국,01
부산광역시 사하구 감천로 55 1층 (감천동),21831921,35.0905507,128.9987477,조이팜약국,01
서울특별시 강북구 도봉로81길 3 1층 (수유동),12843890,37.6351215,127.0229281,우리대한약국,01
충청북도 청주시 서원구 사직대로 292 (사직동),33801525,36.6358102,127.4798357,새녹십자약국,01
경북 성주군 대가면 여실길 5 ,5108302774,35.910707,128.230012,성주대가우체국,02
경상남도 통영시 중앙로 326 (무전동),38836351,34.8593752,128.4289917,무전약국,01
강원도 원주시 시청로 84 1층 (무실동),32814089,37.3363633,127.9280529,이화약국,01
경기도 포천시 이동면 장암1길 11,41844653,38.0352859,127.3666623,태영약국,01
전라북도 무주군 안성면 안성로 295,35807920,35.8676933,127.6546961,다사랑약국,01
서울특별시 송파구 오금로 247 건양빌딩 1층 (방이동),12854565,37.5064149,127.1207775,튼튼약국,01
경기도 오산시 오산로 209 (오산동),31820689,37.145402,127.0681884,보광온누리약국,01
서울특별시 강서구 강서로 27 103호 (화곡동),12851493,37.5303734,126.8471931,나라약국,01
전북 부안군 부안읍 번영로 140 (부안농협),4048207161,35.7258885,126.7356568,부안농협하나로마트본점,03
서울특별시 강남구 남부순환로 2615 2층 (도곡동),11805200,37.4851832,127.0358917,스타약국,01
대전광역시 유성구 계룡로 105 (봉명동),34813535,36.3537704,127.3424341,실로암약국,01
대전광역시 중구 중앙로 159 (은행동),34842519,36.3294423,127.4271868,은행약국,01
경기도 양평군 개군면 하자포길 33,31859232,37.4261041,127.5377267,개군약국,01
서울특별시 중랑구 겸재로 217 (면목동),11841133,37.5894705,127.0917184,약산약국,01
대구광역시 남구 중앙대로29길 29 (대명동),37812912,35.8460185,128.5886917,강약국,01
서울특별시 강서구 하늘길 74 (과해동),12824071,37.5613409,126.7962307,기린약국,01
서울특별시 구로구 구로동로 179 (구로동),12833690,37.4944099,126.8825703,하나약국,01
"경기도 고양시 덕양구 화중로 60 302호 (화정동, 화정종합상가)",41829468,37.6323754,126.8308395,한울약국,01
경기도 안성시 중앙로400번길 34 1층 (서인동),31867014,37.0057395,127.2709559,성모약국,01
"전라남도 함평군 해보면 밀재로 1293-0,",36826332,35.1810447,126.6048645,미래약국,01
"부산광역시 해운대구 마린시티2로 33 104동 162호 (우동,제니스스퀘어)",21835721,35.156667,129.145091,제니스약국,01
"인천광역시 연수구 한나루로 194-3, (옥련동)",31852793,37.426425,126.6572123,송도프라자약국,01
부산광역시 연제구 과정로 180 1층 102호 (연산동),21841608,35.1875404,129.1074319,나무약국,01
울산광역시 울주군 범서읍 구영로 100 (구영프라자 1층 102호),38821133,35.5736526,129.2413563,푸른약국,01
강원 강릉시 사천면 미노길 78 -7,5118207227,37.8238518,128.8500103,사천농협하나로마트,03
인천광역시 계양구 오조산로 53 (계산동),31842518,37.5355942,126.7382857,행복한온누리약국,01
전남 함평군 대동면 영수길 372 나비골농협 하나로마트 대동점,5478200048,35.0669951,126.530288,나비골농협하나로마트대동점,03
서울특별시 강남구 논현로 853 1층 (신사동),12859885,37.5250914,127.0281445,압구정퀸약국,01
서울특별시 관악구 중앙길 5 (봉천동),11809523,37.4836303,126.9538376,차약국,01
"인천광역시 계양구 계산새로 93 103호 (용종동, 밀레니엄프라자)",31879063,37.5381515,126.7385253,센타약국,01
"서울특별시 동작구 흑석로 106-7, (흑석동)",12838926,37.5078273,126.9615167,중앙명성약국,01
서울특별시 성동구 독서당로 223 래미안 옥수 리버젠 상가 지하 209호 (옥수동),12839566,37.5442707,127.0151919,옥수대한약국,01
제주특별자치도 제주시 인다10길 35 1층 (아라일동),39805905,33.4746393,126.5494041,힘찬약국,01
광주광역시 광산구 풍영로 271 1층 (장덕동),36824763,35.1955224,126.8154089,보광약국,01
"경기도 고양시 일산동구 무궁화로 18 104호 (장항동, 남정시티프라자)",41816421,37.6617138,126.7669288,대영약국,01
서울특별시 종로구 자하문로 58 1층 (창성동),12853631,37.5812528,126.9712699,햇살약국,01
강원도 속초시 중앙시장로 99 (중앙동),32812787,38.2050703,128.5905628,하나약국,01
"서울특별시 강남구 강남대로 242 1층 (도곡동, 크리스탈빌딩)",12810380,37.485373,127.0341031,메디피아약국,01
서울특별시 용산구 한강대로,12868264,,,다혜원 한약국,01
"서울특별시 노원구 공릉로59나길 78-10, (하계동)",12808679,37.6357464,127.0701239,동문약국,01
강원도 철원군 동송읍 금학로 199 1층,32815310,38.2065645,127.2189421,건희약국,01
인천광역시 남동구 경인로 594 1층 일부 (간석동),41847822,37.4643486,126.7038905,준약국,01
충북 영동군 용산면 구촌리 177-4,3028202875,36.2607094,127.8285854,영동농협하나로마트용산점,03
전라남도 여수시 덕양로 164 (화장동),36807842,34.7735874,127.638027,행복한약국,01
서울특별시 강남구 학동로 521 1층 (청담동),12866113,37.5200321,127.0558075,청담온누리약국,01
서울특별시 서초구 신반포로 330 1층 (반포동),12858439,37.5104079,127.0198206,반포사랑약국,01
부산광역시 연제구 아시아드대로46번길 15 (거제동),21813744,35.1891041,129.0694431,하나약국,01
충청북도 음성군 대소면 오태로 80-6,3038301954,36.967793,127.484352,대소우체국,02
"경상남도 창원시 진해구 동진로 138 (덕산동, 송림타운 125호)",38823764,35.1449748,128.7026813,한솔약국,01
전라남도 완도군 소안면 비자2길 14-1 ,4158300525,34.1729171,126.6516885,소안우체국,02
"경기도 부천시 중동로 407 1층 일부, 세종빌딩 (삼정동)",41849621,37.5162066,126.7698928,튼튼약국,01
서울특별시 마포구 월드컵북로 167 1층 (성산동),12814512,37.5670162,126.9098097,준약국,01
충청북도 청주시 상당구 월평로 190 (용암동),33817090,36.6095862,127.5051018,힘찬약국,01
대구광역시 달서구 달구벌대로 1015 1층 (호산동),37811550,35.8533661,128.4783171,메디칼중앙약국,01
"대전광역시 유성구 테크노중앙로 32 1층 102호 (관평동, 대덕테크노벨리)",34834478,36.4269742,127.3890938,테크노약국,01
대전광역시 중구 과례로39번길 16 (문화동),34807756,36.312096,127.4108545,인제당약국,01
충청남도 천안시 서북구 쌍용16길 41 101호 (쌍용동),34805745,36.7975961,127.121802,서부평화약국,01
경상남도 진주시 동진로 124 1층 (상대동),38833794,35.1790384,128.1046684,은혜온누리약국,01
전북 군산시 나포면 십자들로 648,4018300171,36.03135,126.831725,군산나포우체국,02
남양주시 퇴계원면 경춘북로 533,1328302045,37.6476389,127.1430115,퇴계원우체국,02
"서울특별시 관악구 남부순환로 1714-1, 1층 (봉천동)",12808521,37.4826574,126.9403894,바른약국,01
서울특별시 영등포구 영신로34길 10 (영등포동4가),12810029,37.5198038,126.9019968,친절약국,01
대구광역시 북구 구암로65길 52 1층 (구암동),37843061,35.9416993,128.5641848,라임약국,01
경기도 화성시 봉담읍 동화새터길 111,1248304606,37.2169067,126.9613567,봉담우체국,02
"부산광역시 중구 구덕로 12 상가 39호 (남포동1가, 도시철도 남포역)",21837139,35.0980167,129.0342868,남포지하철약국,01
"대구광역시 동구 신암로18길 12-1, (신천동)",37829327,35.8776171,128.6119361,명약국,01
서울특별시 양천구 신월로 187 (신월동),11808586,37.519702,126.8436738,이준약국,01
"경기도 하남시 신장로 156 107,108호 (덕풍동, 하남프라자)",31885268,37.5399292,127.2019465,옵티마하남약국,01
경북 봉화군 법전면 법전로 99 ,5128300919,36.9112321,128.8766144,봉화법전우체국,02
서울특별시 강남구 봉은사로 327 궁도빌딩 1층 (논현동),12818739,37.5101956,127.0426534,선정릉약국,01
"경기도 평택시 용죽2로 32-44, 리더스타워 102호 (용이동)",41847857,36.9924366,127.1255199,사랑의약국,01
"경기도 용인시 기흥구 용구대로 2398 (마북동, 연원마을벽산아파트)",41812166,37.3003072,127.1072867,참조은약국,01
경남 하동군 금남면 섬진강대로 973-16,6148302945,34.9963746,127.8091343,하동고남우체국,02
경기도 김포시 통진읍 조강로 35,41816293,37.6893523,126.6011001,마송새천년약국,01
경상남도 진주시 동진로 176 (상대동),38805758,35.1794467,128.1103068,한일약국,01
충청남도 당진시 송산면 송산로,34840907,,,현대한약국,01
"부산광역시 금정구 사천로 1 (금사동, 맑은 약국)",21837651,35.2231649,129.1135559,믿음약국,01
경상남도 창원시 마산회원구 내서읍 삼계로 10 10,38830990,,,튼튼온누리약국,01
서울특별시 중구 을지로 56 1층 (을지로2가),12853721,37.5659227,126.9839902,코코약국,01
서울특별시 서초구 강남대로 465 교보타워 B동 지상1층 (서초동),12810801,37.5038061,127.0241492,가온약국,01
서울특별시 송파구 가락로28길 3 (송파동),11803142,37.5064815,127.1162955,사랑의약국,01
"경기도 고양시 일산동구 강촌로 157 303호 (마두동, 서울코아)",31827870,37.653656,126.79096,온누리은하수약국,01
"전라북도 전주시 덕진구 건지로 14-4, (금암동)",35809116,35.8449857,127.1430546,대학약국,01
충북 괴산군 소수면 소수로 152,3038205934,36.8560691,127.7453674,괴산농협소수지점 하나로마트,03
경기도 수원시 팔달구 인계로 154 동수원뉴코아아울렛 9층 (인계동),41850351,37.2663108,127.0343097,팜케어약국,01
광주광역시 서구 상무중앙로 9 1층 107호 (치평동),36832537,35.1477689,126.8479092,동양약국,01
경상남도 창원시 진해구 제황로80번길 2 1층 (충무동),38806169,35.1511325,128.666988,김약국,01
서울특별시 성북구 보국문로 4 (정릉동),11843152,37.6050792,127.0117546,상락약국,01
경기도 안양시 만안구 안양로510번길 18 (석수동),31817106,37.4151589,126.909183,곰약국,01
경기도 안산시 상록구 샘골로 38 1층 101-102호 (본오동),41845340,37.2873358,126.8640291,신화약국,01
경기도 안양시 만안구 안양로 298 지층 (안양동),31880550,37.3989687,126.9216529,명약국,01
서울특별시 성동구 난계로 35 (금호동1가),12847593,37.5555287,127.0244859,약사랑옵티마약국,01
부산광역시 동래구 중앙대로1493번길 6 1층 102호 (온천동),21829161,35.2190601,129.084604,행복약국,01
"경기도 김포시 김포한강1로 227 광장프라자 117,118호 (운양동)",31877940,37.6541524,126.6825743,광장약국,01
"경기도 수원시 장안구 경수대로 930 3층 (조원동, 삼성홈플러스)",31832776,37.3027688,127.0088021,메디팜효자약국,01
대전 서구 탄방동 679번지,3148210489,36.3428443,127.3875155,대전서부농협하나로마트본점,03
충청남도 천안시 동남구 쌍용대로 154 대서양횟집 1층 (봉명동),34840150,36.8111034,127.1340228,도담약국,01
경기도 광주시 곤지암읍 곤지암로50번길 9,31840345,37.3497702,127.3402956,단비약국,01
경기도 수원시 장안구 장안로 272 (정자동),31842046,37.3062278,126.9913415,성원약국,01
"경기도 안산시 단원구 초지로 114 109,110호 (초지동, 주공프라자)",31891047,37.3088105,126.81529,세계로온누리약국,01
서울특별시 강남구 테헤란로84길 17 (대치동),11870036,37.5060956,127.0589612,장생당약국,01
"서울특별시 강북구 솔샘로 184 1층 112, 113호 (미아동, 에스케이북한산시티)",12831484,37.6199404,127.012925,SK온누리약국,01
전라북도 전주시 완산구 모악로 4693 (평화동2가),35819391,35.7885028,127.1304381,온심약국,01
"경상북도 경주시 감포읍 감포로6길 21-2,",37847279,35.8042724,129.5027479,감포우리약국,01
인천광역시 계양구 계양대로 149 1층 (계산동),31897002,37.537274,126.7222203,태평양약국,01
울산광역시 울주군 언양읍 반구대로 815 1층,38828294,35.5629468,129.1267285,세화약국,01
"전라남도 강진군 강진읍 영랑로3길 5-1,",36807940,34.6384287,126.769122,국제약국,01
서울특별시 용산구 한강대로 154 (한강로2가),11838957,37.5326446,126.9715456,신보영약국,01
경북 포항시 남구 구룡포읍 구룡포 3리 961-3,5068200483,,,구룡포농협하나로마트,03
"부산광역시 해운대구 재반로 199 1층 (반여동, 새아빌딩)",21837554,35.1950948,129.1304647,진약국,01
전라북도 임실군 오수면 삼일로 8,35816066,35.5394113,127.3274165,오수종로약국,01
"서울특별시 강서구 강서로 254 203호 (화곡동, 우장산이편한세상아이파크상가)",12846554,37.548454,126.8367425,새싹약국,01
경기도 구리시 경춘로 239 리맥스빌딩 5층 503호 (인창동),41845081,37.6016252,127.1416566,리맥스 샘약국,01
충청남도 서산시 안견로 170 1층 (동문동),34843558,36.7833133,126.4591468,세련약국,01
